node_key,node_type,source,node_id,name
disease|MONDO|32867,disease,MONDO,32867,"pancreatic cancer, susceptibility to, 5"
disease|MONDO|32868,disease,MONDO,32868,lessel-kubisch syndrome
disease|MONDO|32869,disease,MONDO,32869,"mitochondrial complex 5 (ATP synthase) deficiency, nuclear type 6"
disease|MONDO|3287,disease,MONDO,3287,central nervous system leiomyoma
disease|MONDO|32870,disease,MONDO,32870,intellectual developmental disorder with short stature and behavioral abnormalities
disease|MONDO|32871,disease,MONDO,32871,"leukodystrophy, hypomyelinating, 19, transient infantile"
disease|MONDO|32872,disease,MONDO,32872,"ciliary dyskinesia, primary, 42"
disease|MONDO|32873,disease,MONDO,32873,retinitis pigmentosa 87 with choroidal involvement
disease|MONDO|32874,disease,MONDO,32874,"ciliary dyskinesia, primary, 43"
disease|MONDO|32875,disease,MONDO,32875,short stature and microcephaly with genital anomalies
disease|MONDO|32876,disease,MONDO,32876,neurodevelopmental disorder with absent language and variable seizures
disease|MONDO|32877,disease,MONDO,32877,neurodevelopmental disorder with nonspecific brain abnormalities and with or without seizures
disease|MONDO|32878,disease,MONDO,32878,"neurodevelopmental disorder with behavioral abnormalities, absent speech, and hypotonia"
disease|MONDO|32879,disease,MONDO,32879,"megabladder, congenital"
disease|MONDO|3288,disease,MONDO,3288,bizarre leiomyoma
disease|MONDO|32880,disease,MONDO,32880,"developmental and epileptic encephalopathy, 82"
disease|MONDO|32881,disease,MONDO,32881,premature ovarian failure 16
disease|MONDO|32882,disease,MONDO,32882,Heyn-Sproul-Jackson syndrome
disease|MONDO|32883,disease,MONDO,32883,intellectual developmental disorder with behavioral abnormalities and craniofacial dysmorphism with or without seizures
disease|MONDO|32884,disease,MONDO,32884,"ectodermal dysplasia with facial dysmorphism and acral, ocular, and brain anomalies"
disease|MONDO|32885,disease,MONDO,32885,"spondyloepimetaphyseal dysplasia, Isidor-Toutain type"
disease|MONDO|32886,disease,MONDO,32886,Liang-Wang syndrome
disease|MONDO|32887,disease,MONDO,32887,"neurodevelopmental disorder with microcephaly, cortical malformations, and spasticity"
disease|MONDO|32888,disease,MONDO,32888,neurodevelopmental disorder with brain anomalies and with or without vertebral or cardiac anomalies
disease|MONDO|32889,disease,MONDO,32889,Poirier-Bienvenu neurodevelopmental syndrome
disease|MONDO|3289,disease,MONDO,3289,deep leiomyoma
disease|MONDO|32890,disease,MONDO,32890,neuromuscular disease and ocular or auditory anomalies with or without seizures
disease|MONDO|32891,disease,MONDO,32891,"aneurysm, intracranial berry, 12"
disease|MONDO|32892,disease,MONDO,32892,structural brain anomalies with impaired intellectual development and craniosynostosis
disease|MONDO|32893,disease,MONDO,32893,"pachygyria, microcephaly, developmental delay, and dysmorphic facies, with or without seizures"
disease|MONDO|32894,disease,MONDO,32894,"neurodevelopmental disorder with epilepsy, spasticity, and brain atrophy"
disease|MONDO|32895,disease,MONDO,32895,"developmental and epileptic encephalopathy, 83"
disease|MONDO|32896,disease,MONDO,32896,spermatogenic failure 42
disease|MONDO|32897,disease,MONDO,32897,intellectual developmental disorder with hypotonia and behavioral abnormalities
disease|MONDO|32898,disease,MONDO,32898,spermatogenic failure 43
disease|MONDO|32899,disease,MONDO,32899,"neutropenia, severe congenital, 8, autosomal dominant"
disease|MONDO|3290,disease,MONDO,3290,simple partial epilepsy
disease|MONDO|32900,disease,MONDO,32900,neurodevelopmental disorder with hypotonia and autistic features with or without hyperkinetic movements
disease|MONDO|32901,disease,MONDO,32901,Catifa syndrome
disease|MONDO|32902,disease,MONDO,32902,Joubert syndrome 36
disease|MONDO|32903,disease,MONDO,32903,"arthrogryposis multiplex congenita 4, neurogenic, with agenesis of the corpus callosum"
disease|MONDO|32904,disease,MONDO,32904,"corneal dystrophy, Meesmann, 2"
disease|MONDO|32905,disease,MONDO,32905,"spastic paraplegia 81, autosomal recessive"
disease|MONDO|32906,disease,MONDO,32906,"spastic paraplegia 82, autosomal recessive"
disease|MONDO|32907,disease,MONDO,32907,lymphatic malformation 8
disease|MONDO|32908,disease,MONDO,32908,CEBALID syndrome
disease|MONDO|32909,disease,MONDO,32909,"mitochondrial complex 3 deficiency, nuclear type 10"
disease|MONDO|3291,disease,MONDO,3291,leiomyoma cutis
disease|MONDO|32910,disease,MONDO,32910,"mitochondrial complex 1 deficiency, nuclear type 34"
disease|MONDO|32911,disease,MONDO,32911,"deafness, autosomal dominant 75"
disease|MONDO|32912,disease,MONDO,32912,Coffin-Siris syndrome 11
disease|MONDO|32913,disease,MONDO,32913,"congenital heart defects, multiple types, 7"
disease|MONDO|32914,disease,MONDO,32914,"ciliary dyskinesia, primary, 44"
disease|MONDO|32915,disease,MONDO,32915,long QT syndrome 16
disease|MONDO|32916,disease,MONDO,32916,Imagawa-Matsumoto syndrome
disease|MONDO|32917,disease,MONDO,32917,"deafness, autosomal dominant 76"
disease|MONDO|32918,disease,MONDO,32918,"developmental and epileptic encephalopathy, 84"
disease|MONDO|32919,disease,MONDO,32919,intellectual developmental disorder 62
disease|MONDO|3292,disease,MONDO,3292,anus leiomyoma
disease|MONDO|32920,disease,MONDO,32920,juvenile arthritis due to defect in LACC1
disease|MONDO|32921,disease,MONDO,32921,"neurodevelopmental disorder with hypotonia, neonatal respiratory insufficiency, and thermodysregulation"
disease|MONDO|32922,disease,MONDO,32922,Beck-Fahrner syndrome
disease|MONDO|32923,disease,MONDO,32923,"spinocerebellar ataxia, autosomal recessive 28"
disease|MONDO|32924,disease,MONDO,32924,"ciliary dyskinesia, primary, 45"
disease|MONDO|32925,disease,MONDO,32925,"respiratory papillomatosis, juvenile recurrent, congenital"
disease|MONDO|32926,disease,MONDO,32926,sandestig-stefanova syndrome
disease|MONDO|32927,disease,MONDO,32927,triokinase and FMN cyclase deficiency syndrome
disease|MONDO|32928,disease,MONDO,32928,"T-cell lymphopenia, infantile, with or without nail dystrophy, autosomal dominant"
disease|MONDO|3293,disease,MONDO,3293,lung leiomyoma
disease|MONDO|32930,disease,MONDO,32930,intellectual developmental disorder with poor growth and with or without seizures or ataxia
disease|MONDO|32931,disease,MONDO,32931,"pontocerebellar hypoplasia, hypotonia, and respiratory insufficiency syndrome, neonatal lethal"
disease|MONDO|32932,disease,MONDO,32932,mitochondrial DNA depletion syndrome 18
disease|MONDO|32933,disease,MONDO,32933,"chromosome 1p36.33 duplication syndrome, atad3 gene cluster, autosomal dominant"
disease|MONDO|32934,disease,MONDO,32934,genitourinary and/or brain malformation syndrome
disease|MONDO|32935,disease,MONDO,32935,rhizomelic limb shortening with dysmorphic features
disease|MONDO|32936,disease,MONDO,32936,"myopathy, congenital, with respiratory insufficiency and bone fractures"
disease|MONDO|32937,disease,MONDO,32937,"myopathy, congenital proximal, with minicore lesions"
disease|MONDO|32938,disease,MONDO,32938,"basal ganglia calcification, idiopathic, 8, autosomal recessive"
disease|MONDO|32939,disease,MONDO,32939,"intellectual developmental disorder, autosomal dominant 63, with macrocephaly"
disease|MONDO|3294,disease,MONDO,3294,pericardium leiomyoma
disease|MONDO|32940,disease,MONDO,32940,retinitis pigmentosa 88
disease|MONDO|32941,disease,MONDO,32941,myopia 27
disease|MONDO|32942,disease,MONDO,32942,neurodevelopmental disorder with microcephaly and dysmorphic facies
disease|MONDO|32943,disease,MONDO,32943,neurodevelopmental disorder with relative macrocephaly and with or without cardiac or endocrine anomalies
disease|MONDO|3295,disease,MONDO,3295,leiomyomatosis
disease|MONDO|3296,disease,MONDO,3296,cellular leiomyoma
disease|MONDO|3297,disease,MONDO,3297,gallbladder leiomyoma
disease|MONDO|3298,disease,MONDO,3298,vulvar leiomyoma
disease|MONDO|3299,disease,MONDO,3299,colorectal leiomyoma
disease|MONDO|330,disease,MONDO,330,endemic typhus
disease|MONDO|3300,disease,MONDO,3300,appendix leiomyoma
disease|MONDO|33004,disease,MONDO,33004,polycystic kidney disease 4
disease|MONDO|33005,disease,MONDO,33005,Galloway-Mowat syndrome 1
disease|MONDO|33006,disease,MONDO,33006,"Galloway-Mowat syndrome 2, X-linked"
disease|MONDO|33007,disease,MONDO,33007,Galloway-Mowat syndrome 3
disease|MONDO|33008,disease,MONDO,33008,Galloway-Mowat syndrome 4
disease|MONDO|33009,disease,MONDO,33009,Galloway-Mowat syndrome 5
disease|MONDO|3301,disease,MONDO,3301,dartoic leiomyoma
disease|MONDO|33010,disease,MONDO,33010,erythrokeratodermia variabilis et progressiva 1
disease|MONDO|33012,disease,MONDO,33012,erythrokeratodermia variabilis et progressiva 2
disease|MONDO|33013,disease,MONDO,33013,erythrokeratodermia variabilis et progressiva 3
disease|MONDO|33014,disease,MONDO,33014,erythrokeratodermia variabilis et progressiva 4
disease|MONDO|33015,disease,MONDO,33015,erythrokeratodermia variabilis et progressiva 5
disease|MONDO|3302,disease,MONDO,3302,epithelioid neurofibroma
disease|MONDO|3303,disease,MONDO,3303,neurofibroma of gallbladder
disease|MONDO|3304,disease,MONDO,3304,plexiform neurofibroma (disease)
disease|MONDO|33043,disease,MONDO,33043,"spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy"
disease|MONDO|33044,disease,MONDO,33044,Meckel syndrome 13
disease|MONDO|33045,disease,MONDO,33045,orofaciodigital syndrome 16
disease|MONDO|33046,disease,MONDO,33046,Meier-Gorlin syndrome 8
disease|MONDO|33047,disease,MONDO,33047,Perrault syndrome 6
disease|MONDO|3305,disease,MONDO,3305,cellular neurofibroma
disease|MONDO|3306,disease,MONDO,3306,atypical neurofibroma
disease|MONDO|3307,disease,MONDO,3307,multiple mucosal neuroma
disease|MONDO|3308,disease,MONDO,3308,pleural mesothelioma
disease|MONDO|33091,disease,MONDO,33091,"ichthyosis, congenital, autosomal recessive 14"
disease|MONDO|33092,disease,MONDO,33092,"ichthyosis, congenital, autosomal recessive 13"
disease|MONDO|331,disease,MONDO,331,Rickettsia helvetica spotted fever
disease|MONDO|3310,disease,MONDO,3310,Monckeberg arteriosclerosis
disease|MONDO|3311,disease,MONDO,3311,endometrial stromal tumor
disease|MONDO|33115,disease,MONDO,33115,"spinocerebellar ataxia, autosomal recessive 25"
disease|MONDO|33116,disease,MONDO,33116,"spinocerebellar ataxia, autosomal recessive 26"
disease|MONDO|3312,disease,MONDO,3312,ovarian endometrioid stromal and related neoplasms
disease|MONDO|33123,disease,MONDO,33123,exudative vitreoretinopathy 7
disease|MONDO|3313,disease,MONDO,3313,endometrioid stromal sarcoma of the vagina
disease|MONDO|33135,disease,MONDO,33135,"Charcot-Marie-Tooth disease, demyelinating, type 1G"
disease|MONDO|3314,disease,MONDO,3314,endometrioid stromal and related neoplasms of the vagina
disease|MONDO|3315,disease,MONDO,3315,endometrium carcinoma in situ
disease|MONDO|3316,disease,MONDO,3316,nonanaplastic kidney Wilms tumor
disease|MONDO|3317,disease,MONDO,3317,metachronous kidney Wilms' tumor
disease|MONDO|3318,disease,MONDO,3318,mixed cell type kidney Wilms' tumor
disease|MONDO|33187,disease,MONDO,33187,combined oxidative phosphorylation defect type 29
disease|MONDO|3319,disease,MONDO,3319,scrotum neoplasm
disease|MONDO|33198,disease,MONDO,33198,"deafness, autosomal recessive 106"
disease|MONDO|33199,disease,MONDO,33199,"deafness, autosomal recessive 107"
disease|MONDO|332,disease,MONDO,332,sennetsu fever
disease|MONDO|3320,disease,MONDO,3320,blastema predominant kidney Wilms tumor
disease|MONDO|33200,disease,MONDO,33200,"deafness, autosomal recessive 108"
disease|MONDO|33201,disease,MONDO,33201,"deafness, autosomal recessive 57"
disease|MONDO|33202,disease,MONDO,33202,"deafness, autosomal recessive 109"
disease|MONDO|33203,disease,MONDO,33203,nephrotic syndrome 14
disease|MONDO|33204,disease,MONDO,33204,"ciliary dyskinesia, primary, 37"
disease|MONDO|3321,disease,MONDO,3321,hereditary Wilms tumor
disease|MONDO|33211,disease,MONDO,33211,diencephalic-mesencephalic junction dysplasia syndrome
disease|MONDO|3322,disease,MONDO,3322,epithelial predominant Wilms' tumor
disease|MONDO|3325,disease,MONDO,3325,nodular ganglioneuroblastoma
disease|MONDO|33258,disease,MONDO,33258,"deafness, autosomal dominant 71"
disease|MONDO|33259,disease,MONDO,33259,"deafness, autosomal dominant 72"
disease|MONDO|3326,disease,MONDO,3326,intermixed schwannian stroma-rich ganglioneuroblastoma
disease|MONDO|33260,disease,MONDO,33260,"deafness, autosomal dominant 73"
disease|MONDO|33261,disease,MONDO,33261,"deafness, autosomal dominant 34, with or without inflammation"
disease|MONDO|33262,disease,MONDO,33262,nephrotic syndrome 15
disease|MONDO|3327,disease,MONDO,3327,peripheral ganglioneuroblastoma
disease|MONDO|3328,disease,MONDO,3328,fallopian tube adenomatoid tumor
disease|MONDO|33280,disease,MONDO,33280,nephrotic syndrome 16
disease|MONDO|33281,disease,MONDO,33281,polycystic kidney disease 5
disease|MONDO|33282,disease,MONDO,33282,multiple mitochondrial dysfunctions syndrome 5
disease|MONDO|3329,disease,MONDO,3329,ureteral obstruction (disease)
disease|MONDO|333,disease,MONDO,333,early congenital syphilis
disease|MONDO|3330,disease,MONDO,3330,urinary tract obstruction
disease|MONDO|33304,disease,MONDO,33304,"nonsyndromic deafness, Y-linked"
disease|MONDO|33308,disease,MONDO,33308,Joubert syndrome 30
disease|MONDO|33309,disease,MONDO,33309,Joubert syndrome 32
disease|MONDO|3331,disease,MONDO,3331,ovarian monodermal teratoma
disease|MONDO|33310,disease,MONDO,33310,Joubert syndrome 31
disease|MONDO|33311,disease,MONDO,33311,Joubert syndrome 33
disease|MONDO|33312,disease,MONDO,33312,schizophrenia 19
disease|MONDO|3332,disease,MONDO,3332,malignant struma ovarii
disease|MONDO|3333,disease,MONDO,3333,benign struma ovarii
disease|MONDO|3334,disease,MONDO,3334,demyelinating polyneuropathy
disease|MONDO|3335,disease,MONDO,3335,chronic polyneuropathy
disease|MONDO|33352,disease,MONDO,33352,"neuropathy, congenital hypomelinating"
disease|MONDO|3336,disease,MONDO,3336,acute necrotizing encephalitis
disease|MONDO|33361,disease,MONDO,33361,"developmental and epileptic encephalopathy, 52"
disease|MONDO|33362,disease,MONDO,33362,"developmental and epileptic encephalopathy, 53"
disease|MONDO|33363,disease,MONDO,33363,"developmental and epileptic encephalopathy, 54"
disease|MONDO|33364,disease,MONDO,33364,"developmental and epileptic encephalopathy, 55"
disease|MONDO|33365,disease,MONDO,33365,"developmental and epileptic encephalopathy, 56"
disease|MONDO|33366,disease,MONDO,33366,"developmental and epileptic encephalopathy, 57"
disease|MONDO|33367,disease,MONDO,33367,"developmental and epileptic encephalopathy, 58"
disease|MONDO|33368,disease,MONDO,33368,"developmental and epileptic encephalopathy, 59"
disease|MONDO|33369,disease,MONDO,33369,"developmental and epileptic encephalopathy, 60"
disease|MONDO|3337,disease,MONDO,3337,acute hemorrhagic encephalitis
disease|MONDO|33370,disease,MONDO,33370,"developmental and epileptic encephalopathy, 61"
disease|MONDO|33371,disease,MONDO,33371,"developmental and epileptic encephalopathy, 62"
disease|MONDO|33372,disease,MONDO,33372,"developmental and epileptic encephalopathy, 63"
disease|MONDO|33373,disease,MONDO,33373,"developmental and epileptic encephalopathy, 64"
disease|MONDO|33374,disease,MONDO,33374,"developmental and epileptic encephalopathy, 65"
disease|MONDO|33375,disease,MONDO,33375,orofaciodigital syndrome 17
disease|MONDO|334,disease,MONDO,334,multinodular goiter
disease|MONDO|3340,disease,MONDO,3340,malignant glomus tumor
disease|MONDO|3341,disease,MONDO,3341,subungual glomus tumor
disease|MONDO|3342,disease,MONDO,3342,benign perivascular tumor
disease|MONDO|3343,disease,MONDO,3343,retinal hemangioblastoma
disease|MONDO|3345,disease,MONDO,3345,hilar cholangiocarcinoma
disease|MONDO|3346,disease,MONDO,3346,central nervous system vasculitis
disease|MONDO|3347,disease,MONDO,3347,inflammatory leiomyosarcoma
disease|MONDO|33479,disease,MONDO,33479,spinocerebellar ataxia 44
disease|MONDO|3348,disease,MONDO,3348,conventional leiomyosarcoma
disease|MONDO|33480,disease,MONDO,33480,spinocerebellar ataxia 45
disease|MONDO|33481,disease,MONDO,33481,spinocerebellar ataxia 46
